title,imdbid,year,rating,BUDGET,passed,adj_budget
Coriolanus,1372686,2011,2,7700000.0,False,10018020.441097364
Eva,1298554,2011,3,7971518.0,True,10371276.658516308
Blue Crush 2,1630626,2011,3,7000000.0,True,9107291.310088512
Faces in the Crowd,1536410,2011,3,15000000.0,True,19515624.235903956
Jin ling shi san chai,1410063,2011,3,94000000.0,True,122297911.87833145
"Double, The",1646980,2011,1,17000000.0,False,22117707.467357818
New Year&#39;s Eve,1598822,2011,3,56000000.0,True,72858330.48070809
Singham,1948150,2011,2,3062000.0,False,3983789.4273558604
Weekend,1714210,2011,1,120000.0,False,156124.99388723166
"Good Doctor, The",1582271,2011,3,6000000.0,True,7806249.6943615815
What&#39;s Your Number,770703,2011,3,20000000.0,True,26020832.314538606
Arthur Christmas,1430607,2011,1,10000000.0,False,13010416.157269303
Mars Needs Moms,1305591,2011,3,150000000.0,True,195156242.35903955
Sleeping Beauty,1588398,2011,3,10000000.0,True,13010416.157269303
A Lonely Place to Die,1422136,2011,3,4000000.0,True,5204166.462907722
"Sitter, The",1366344,2011,3,25000000.0,True,32526040.39317326
Courageous,1630036,2011,3,1000000.0,True,1301041.6157269306
Girl Walks Into a Bar,1682246,2011,3,1000000.0,True,1301041.6157269306
"Change-Up, The",1488555,2011,1,52000000.0,False,67654164.01780038
L!fe Happens,1726589,2011,3,930000.0,True,1209968.7026260453
Grave Encounters,1703199,2011,0,1000000.0,False,1301041.6157269306
Silent House,1767382,2011,3,2000000.0,True,2602083.231453861
Chalet Girl,1487118,2011,3,8000000.0,True,10408332.925815444
Prom,1604171,2011,3,8000000.0,True,10408332.925815444
State of Emergency,1705134,2011,1,1300000.0,False,1691354.1004450093
I Don&#39;t Know How She Does It,1742650,2011,3,24000000.0,True,31224998.777446326
Unknown,1401152,2011,1,30000000.0,False,39031248.47180791
Mientras duermes,1437358,2011,1,5000000.0,False,6505208.078634651
One Day,1563738,2011,1,15000000.0,False,19515624.235903956
"Oranges, The",1313139,2011,3,7000000.0,True,9107291.310088512
Bernie,1704573,2011,1,5000000.0,False,6505208.078634651
Dead Space: Aftermath,1711366,2011,2,2500000.0,False,3252604.0393173257
Abduction,1600195,2011,1,35000000.0,False,45536456.550442554
"Dilemma, The",1578275,2011,1,70000000.0,False,91072913.10088511
Ironclad,1233301,2011,1,25000000.0,False,32526040.39317326
Silenced,2070649,2011,1,2200000.0,False,2862291.5545992465
Happy Feet Two,1402488,2011,3,130000000.0,True,169135410.04450095
Warrior,102411,2011,0,26000000.0,False,33827082.00890019
5 Days of War,1486193,2011,1,20000000.0,False,26020832.314538606
Superman vs. The Elite,2224455,2012,2,3500000.0,False,4461320.853332404
"Devil Inside, The",1560985,2012,3,1000000.0,True,1274663.1009521156
Underworld: Awakening,1496025,2012,3,70000000.0,True,89226417.06664807
Red Tails,485985,2012,2,58000000.0,False,73930459.85522269
"Grey, The",1601913,2012,0,25000000.0,False,31866577.523802884
Chronicle,1706593,2012,1,15000000.0,False,19119946.51428173
This Means War,1596350,2012,2,65000000.0,False,82853101.5618875
Big Miracle,1430615,2012,3,40000000.0,True,50986524.03808461
"Woman in Black, The",1596365,2012,1,17000000.0,False,21669272.716185965
"Vow, The",1606389,2012,3,30000000.0,True,38239893.02856346
John Carter,401729,2012,3,250000000.0,True,318665775.2380289
People Like Us,1716777,2012,3,16000000.0,True,20394609.61523385
"Hunger Games, The",1392170,2012,3,75000000.0,True,95599732.57140864
Wrath of the Titans,1646987,2012,1,150000000.0,False,191199465.1428173
Mirror Mirror,1667353,2012,3,85000000.0,True,108346363.5809298
Iron Sky,1034314,2012,3,7500000.0,True,9559973.257140866
"Pirates! Band of Misfits, The",1430626,2012,1,60000000.0,False,76479786.05712692
Magic Mike,1915581,2012,3,7000000.0,True,8922641.706664808
Battleship,1440129,2012,1,209000000.0,False,266404588.0989921
"Avengers, The",848228,2012,1,220000000.0,False,280425882.2094654
"Five-Year Engagement, The",1195478,2012,3,30000000.0,True,38239893.02856346
What to Expect When You&#39;re Expecting,1586265,2012,3,40000000.0,True,50986524.03808461
Madagascar 3: Europe&#39;s Most Wanted,1277953,2012,2,145000000.0,False,184826149.63805673
Parental Guidance,1047540,2012,3,25000000.0,True,31866577.523802884
Dark Shadows,1077368,2012,3,150000000.0,True,191199465.1428173
"Raven, The",1486192,2012,1,26000000.0,False,33141240.624755
That&#39;s My Boy,1232200,2012,1,70000000.0,False,89226417.06664807
Men in Black III,1409024,2012,1,225000000.0,False,286799197.71422595
"Dictator, The",1645170,2012,1,65000000.0,False,82853101.5618875
Man on a Ledge,1568338,2012,1,42000000.0,False,53535850.23998884
Snow White and the Huntsman,1735898,2012,3,170000000.0,True,216692727.1618596
Prometheus,1446714,2012,3,130000000.0,True,165706203.123775
Moonrise Kingdom,1748122,2012,3,16000000.0,True,20394609.61523385
Safety Not Guaranteed,1862079,2012,3,750000.0,True,955997.3257140865
Rock of Ages,1336608,2012,3,75000000.0,True,95599732.57140864
21 Jump Street,1232829,2012,2,42000000.0,False,53535850.23998884
Brave,1217209,2012,3,185000000.0,True,235812673.67614132
Savages,1615065,2012,3,45000000.0,True,57359839.54284519
"Amazing Spider-Man, The",948470,2012,2,215000000.0,False,274052566.7047048
Ted,1637725,2012,2,50000000.0,False,63733155.04760577
To Rome With Love,1859650,2012,2,17000000.0,False,21669272.716185965
"Dark Knight Rises, The",1345836,2012,1,250000000.0,False,318665775.2380289
Step Up Revolution,1800741,2012,3,33000000.0,True,42063882.33141981
"Watch, The",1298649,2012,2,68000000.0,False,86677090.86474386
ParaNorman,1623288,2012,3,60000000.0,True,76479786.05712692
"Bourne Legacy, The",1194173,2012,3,130000000.0,True,165706203.123775
Wanderlust,1655460,2012,3,35000000.0,True,44613208.53332403
"For a Good Time, Call...",1996264,2012,3,850000.0,True,1083463.6358092981
Abraham Lincoln: Vampire Hunter,1611224,2012,3,69000000.0,True,87951753.96569598
Compliance,1971352,2012,3,270000.0,True,344159.0372570712
Cosmopolis,1480656,2012,1,20500000.0,False,26130593.569518365
"Expendables 2, The",1764651,2012,3,100000000.0,True,127466310.09521154
"Odd Life of Timothy Green, The",1462769,2012,3,25000000.0,True,31866577.523802884
Lawless,1212450,2012,1,26000000.0,False,33141240.624755
Killer Joe,1726669,2012,2,10000000.0,False,12746631.009521153
"Lorax, The",1482459,2012,1,70000000.0,False,89226417.06664807
"Campaign, The",1790886,2012,1,95000000.0,False,121092994.59045096
Premium Rush,1547234,2012,3,35000000.0,True,44613208.53332403
"Possession, The",431021,2012,3,14000000.0,True,17845283.413329616
Robot &amp; Frank,1990314,2012,1,2500000.0,False,3186657.752380288
"Words, The",1840417,2012,1,6000000.0,False,7647978.605712692
Dredd 3D,1343727,2012,3,50000000.0,True,63733155.04760577
Seeking a Friend for the End of the World,1307068,2012,1,10000000.0,False,12746631.009521153
Total Recall,1386703,2012,1,125000000.0,False,159332887.61901444
Resident Evil: Retribution,1855325,2012,3,65000000.0,True,82853101.5618875
Ruby Sparks,1839492,2012,3,8000000.0,True,10197304.807616925
"Master, The",1560747,2012,1,32000000.0,False,40789219.2304677
Looper,1276104,2012,1,30000000.0,False,38239893.02856346
House at the End of the Street,1582507,2012,3,6900000.0,True,8795175.396569597
Killing Them Softly,1764234,2012,0,15000000.0,False,19119946.51428173
Pitch Perfect,1981677,2012,3,17000000.0,True,21669272.716185965
Frankenweenie,1142977,2012,0,39000000.0,False,49711860.9371325
Seven Psychopaths,1931533,2012,1,15000000.0,False,19119946.51428173
Sinister,1922777,2012,2,3000000.0,False,3823989.302856346
Hotel Transylvania,837562,2012,3,85000000.0,True,108346363.5809298
Cloud Atlas,1371111,2012,3,102000000.0,True,130015636.29711576
Hope Springs,1535438,2012,3,30000000.0,True,38239893.02856346
"Tall Man, The",1658837,2012,3,18200000.0,True,23198868.4373285
Skyfall,1074638,2012,3,200000000.0,True,254932620.19042307
Argo,1024648,2012,3,44500000.0,True,56722507.99236913
Smashed,2063781,2012,3,500000.0,True,637331.5504760578
Silent Hill: Revelation 3D,938330,2012,3,20000000.0,True,25493262.019042306
Wreck-It Ralph,1772341,2012,3,165000000.0,True,210319411.65709904
Lincoln,443272,2012,3,65000000.0,True,82853101.5618875
Sparkle,1876451,2012,3,14000000.0,True,17845283.413329616
"Sessions, The",1866249,2012,2,1000000.0,False,1274663.1009521156
Red Dawn,1234719,2012,1,65000000.0,False,82853101.5618875
Bachelorette,1920849,2012,3,3000000.0,True,3823989.302856346
Attack of the 50ft Cheerleader,2098627,2012,3,1000000.0,True,1274663.1009521156
Kahaani,1821480,2012,3,1200000.0,True,1529595.7211425384
Cocktail,2168910,2012,3,5100000.0,True,6500781.814855788
Zero Dark Thirty,1790885,2012,3,40000000.0,True,50986524.03808461
"Hobbit: An Unexpected Journey, The",903624,2012,0,250000000.0,False,318665775.2380289
Jack Reacher,790724,2012,1,60000000.0,False,76479786.05712692
Les Miserables,1707386,2012,3,61000000.0,True,77754449.15807904
Hitchcock,975645,2012,2,15700000.0,False,20012210.684948213
"Twilight Saga: Breaking Dawn - Part 2, The",1673434,2012,3,120000000.0,True,152959572.11425385
Rise of the Guardians,1446192,2012,1,145000000.0,False,184826149.63805673
Ill Manors,1760967,2012,3,170000.0,True,216692.7271618596
Arbitrage,1764183,2012,2,12000000.0,False,15295957.211425385
Life of Pi,454876,2012,1,120000000.0,False,152959572.11425385
This Is 40,1758830,2012,3,35000000.0,True,44613208.53332403
Dabangg 2,2112131,2012,1,13650000.0,False,17399151.327996373
Amour,1602620,2012,3,8900000.0,True,11344501.598473826
Taken 2,1397280,2012,2,45000000.0,False,57359839.54284519
Django Unchained,1853728,2012,1,100000000.0,False,127466310.09521154
English Vinglish,2181931,2012,3,2840000.0,True,3620043.2067040075
Silver Linings Playbook,1045658,2012,3,21000000.0,True,26767925.11999442
Call Girl,1977739,2012,3,6075000.0,True,7743578.3382841
"Batman: The Dark Knight Returns, part 1",2313197,2012,3,3500000.0,True,4461320.853332404
Not Fade Away,1230215,2012,3,20000000.0,True,25493262.019042306
Quartet,1441951,2012,3,11000000.0,True,14021294.110473268
"Perks of Being a Wallflower, The",1659337,2012,3,13000000.0,True,16570620.3123775
Safe,1656190,2012,1,30000000.0,False,38239893.02856346
Spring Breakers,2101441,2012,3,5000000.0,True,6373315.504760576
Flight,1907668,2012,3,31000000.0,True,39514556.12951558
"Impossible, The",1649419,2012,2,45000000.0,False,57359839.54284519
Bullet to the Head,1308729,2012,0,55000000.0,False,70106470.55236635
Contraband,1524137,2012,3,25000000.0,True,31866577.523802884
Kon-Tiki,1613750,2012,0,16600000.0,False,21159407.47580512
About Cherry,1945062,2012,3,2500000.0,True,3186657.752380288
"Place Beyond the Pines, The",1817273,2012,1,15000000.0,False,19119946.51428173
Jagten,2106476,2012,2,3800000.0,False,4843719.7836180385
Paradies: Liebe,1403214,2012,3,3600000.0,True,4588787.163427616
Den skaldede frisor,1854236,2012,3,5500000.0,True,7010647.055236634
Oh Boy,1954701,2012,1,300000.0,False,382398.9302856346
2 Days in New York,1602472,2012,3,8000000.0,True,10197304.807616925
What Maisie Knew,1932767,2012,3,6000000.0,True,7647978.605712692
"Man with the Iron Fists, The",1258972,2012,1,15000000.0,False,19119946.51428173
Girl in Progress,1817676,2012,3,5000000.0,True,6373315.504760576
Passion,1829012,2012,3,20000000.0,True,25493262.019042306
"Factory, The",1132285,2012,3,25000000.0,True,31866577.523802884
Byzantium,1531901,2012,3,10000000.0,True,12746631.009521153
Hit and Run,2097307,2012,3,2000000.0,True,2549326.201904231
Paranormal Activity 4,2109184,2012,3,5000000.0,True,6373315.504760576
"Lords of Salem, The",1731697,2012,3,1500000.0,True,1911994.651428173
"Paperboy, The",1496422,2012,3,12500000.0,True,15933288.761901442
Act of Valor,1591479,2012,0,12000000.0,False,15295957.211425385
Think Like a Man,1621045,2012,3,12000000.0,True,15295957.211425385
Blue Like Jazz,1758575,2012,3,1250000.0,True,1593328.876190144
Croczilla,2354196,2012,0,4700000.0,False,5990916.574474942
[REC]3 Genesis,1649444,2012,3,6400000.0,True,8157843.846093538
Hemingway &amp; Gellhorn,423455,2012,2,19500000.0,False,24855930.46856625
Best Man Down,1885300,2012,3,1500000.0,True,1911994.651428173
Ernest &amp; Celestine,1816518,2012,1,12516654.0,False,15954517.0011847
In The Dark Half,1764645,2012,3,482910.0,True,615547.558080786
Snow Queen,2243621,2012,3,7000000.0,True,8922641.706664808
End of Watch,1855199,2012,3,7000000.0,True,8922641.706664808
"Lucky One, The",1327194,2012,3,25000000.0,True,31866577.523802884
"Guilt Trip, The",1694020,2012,3,40000000.0,True,50986524.03808461
A Thousand Words,763831,2012,2,40000000.0,False,50986524.03808461
Shadow Dancer,1770734,2012,3,6300000.0,True,8030377.535998327
Tad: The Lost Explorer,1764625,2012,1,10500000.0,False,13383962.55999721
Mine Games,1928337,2012,3,1500000.0,True,1911994.651428173
Erased,1645155,2012,1,12000000.0,False,15295957.211425385
"Devil&#39;s Carnival, The",2204379,2012,1,500000.0,False,637331.5504760578
Sushi Girl,1606339,2012,0,2000000.0,False,2549326.201904231
A Royal Affair,1276419,2012,3,8000000.0,True,10197304.807616925
Asterix and Obelix: God Save Britannia,1597522,2012,1,61000000.0,False,77754449.15807904
Vamps,1545106,2012,3,16000000.0,True,20394609.61523385
Project X,1636826,2012,1,12000000.0,False,15295957.211425385
Diary of a Wimpy Kid: Dog Days,2023453,2012,3,22000000.0,True,28042588.220946535
Journey 2: The Mysterious Island,1397514,2012,1,79000000.0,False,100698384.9752171
Ice Age: Continental Drift,1667889,2012,2,95000000.0,False,121092994.59045096
Europa Report,2051879,2013,3,125687.0,True,157895.7875702383
Gangster Squad,1321870,2013,1,60000000.0,False,75375713.11443743
Mama,2023587,2013,3,15000000.0,True,18843928.278609358
Hansel &amp; Gretel: Witch Hunters,1428538,2013,3,50000000.0,True,62813094.26203118
Warm Bodies,1588173,2013,2,35000000.0,False,43969165.983421825
Identity Thief,2024432,2013,2,35000000.0,False,43969165.983421825
Safe Haven,1702439,2013,3,28000000.0,True,35175332.786737464
Side Effects,2053463,2013,3,30000000.0,True,37687856.557218716
Beautiful Creatures,1559547,2013,3,60000000.0,True,75375713.11443743
Carrie,1939659,2013,3,30000000.0,True,37687856.557218716
A Talking Cat!?!,2511190,2013,3,1000000.0,True,1256261.8852406237
Escape from Planet Earth,765446,2013,3,40000000.0,True,50250475.40962495
Jack the Giant Slayer,1351685,2013,0,195000000.0,False,244971067.62192163
Oz the Great and Powerful,1623205,2013,3,200000000.0,True,251252377.04812473
"Incredible Burt Wonderstone, The",790628,2013,1,30000000.0,False,37687856.557218716
Admission,1814621,2013,3,13000000.0,True,16331404.508128108
"East, The",1869716,2013,3,6500000.0,True,8165702.254064054
G.I. Joe: Retaliation,1583421,2013,3,130000000.0,True,163314045.0812811
Olympus Has Fallen,2302755,2013,1,70000000.0,False,87938331.96684365
"Host, The",1517260,2013,3,44000000.0,True,55275522.950587444
Evil Dead,1288558,2013,3,17000000.0,True,21356452.049090605
Trance,1924429,2013,0,20000000.0,False,25125237.704812475
"Call, The",1911644,2013,3,13000000.0,True,16331404.508128108
42,453562,2013,2,40000000.0,False,50250475.40962495
Oblivion,1483013,2013,3,120000000.0,True,150751426.22887486
Iron Man 3,1300854,2013,3,200000000.0,True,251252377.04812473
Mud,1935179,2013,1,10000000.0,False,12562618.852406237
Star Trek Into Darkness,1408101,2013,1,190000000.0,False,238689758.1957185
"Last Exorcism Part II, The",2034139,2013,3,5000000.0,True,6281309.426203119
"Croods, The",481499,2013,3,135000000.0,True,169595354.50748423
"Great Gatsby, The",1343092,2013,3,105000000.0,True,131907497.95026548
Texas Chainsaw 3D,1572315,2013,3,10000000.0,True,12562618.852406237
"Big Wedding, The",1931435,2013,3,35000000.0,True,43969165.983421825
Pozitia copilului,2187115,2013,3,1104000.0,True,1386913.1213056485
"Grandmaster, The",1462900,2013,1,3860000.0,False,4849170.877028808
Parker,1904996,2013,3,35000000.0,True,43969165.983421825
This Is the End,1245492,2013,1,32000000.0,False,40200380.32769996
Behind the Candelabra,1291580,2013,1,23000000.0,False,28894023.360534344
Epic,848537,2013,3,100000000.0,True,125626188.52406237
"Hangover part 3, The",1951261,2013,2,103000000.0,False,129394974.17978424
Now You See Me,1670345,2013,1,75000000.0,False,94219641.39304677
After Earth,1815862,2013,1,130000000.0,False,163314045.0812811
Fast and Furious 6,1905041,2013,3,160000000.0,True,201001901.6384998
21 &amp; Over,1711425,2013,1,13000000.0,False,16331404.508128108
Pain &amp; Gain,1980209,2013,1,25000000.0,False,31406547.13101559
"Heat, The",2404463,2013,3,43000000.0,True,54019261.065346815
"Internship, The",2234155,2013,1,58000000.0,False,72863189.34395617
"Purge, The",2184339,2013,3,3000000.0,True,3768785.655721871
"Numbers Station, The",1659338,2013,1,10000000.0,False,12562618.852406237
Man of Steel,770828,2013,3,225000000.0,True,282658924.1791403
Monsters University,1453405,2013,1,200000000.0,False,251252377.04812473
World War Z,816711,2013,3,200000000.0,True,251252377.04812473
Before Midnight,2209418,2013,3,3000000.0,True,3768785.655721871
"Lone Ranger, The",1210819,2013,1,255000000.0,False,320346780.73635906
Stoker,1682180,2013,3,12000000.0,True,15075142.622887485
"Bling Ring, The",2132285,2013,3,15000000.0,True,18843928.278609358
Despicable Me 2,1690953,2013,3,76000000.0,True,95475903.2782874
I&#39;m So Excited,2243389,2013,2,5000000.0,False,6281309.426203119
White House Down,2334879,2013,2,150000000.0,False,188439282.78609353
Pacific Rim,1663662,2013,1,180000000.0,False,226127139.34331226
Sharknado,2724064,2013,3,1000000.0,True,1256261.8852406237
Only God Forgives,1602613,2013,3,4800000.0,True,6030057.049154993
"Conjuring, The",1457767,2013,3,13000000.0,True,16331404.508128108
Turbo,1860353,2013,3,135000000.0,True,169595354.50748423
R.I.P.D.,790736,2013,1,130000000.0,False,163314045.0812811
Hansel and Gretel Get Baked,2081194,2013,3,4500000.0,True,5653178.483582806
"Wolverine, The",1430132,2013,3,120000000.0,True,150751426.22887486
Red 2,1821694,2013,3,84000000.0,True,105525998.36021239
"World&#39;s End, The",1213663,2013,2,20000000.0,False,25125237.704812475
"Smurfs 2, The",2017020,2013,3,105000000.0,True,131907497.95026548
Grown Ups 2,2191701,2013,2,80000000.0,False,100500950.8192499
"Way Way Back, The",1727388,2013,3,4600000.0,True,5778804.672106869
"To Do List, The",1758795,2013,3,1500000.0,True,1884392.8278609356
Welcome to the Punch,1684233,2013,1,8500000.0,False,10678226.024545303
Blue Jasmine,2334873,2013,3,18000000.0,True,22612713.934331223
Fruitvale Station,2334649,2013,3,900000.0,True,1130635.6967165612
2 Guns,1272878,2013,1,61000000.0,False,76631974.99967806
"Hot Flashes, The",2201251,2013,3,4000000.0,True,5025047.540962495
20 Feet from Stardom,2396566,2013,3,1000000.0,True,1256261.8852406237
Elysium,1535108,2013,3,115000000.0,True,144470116.80267173
Dark Skies,2387433,2013,2,3500000.0,False,4396916.598342183
Planes,1691917,2013,1,50000000.0,False,62813094.26203118
Kick-Ass 2,1650554,2013,3,28000000.0,True,35175332.786737464
In a World...,2294677,2013,3,1000000.0,True,1256261.8852406237
Prince Avalanche,2195548,2013,0,725000.0,False,910789.8667994521
"Mortal Instruments: City of Bones, The",1538403,2013,3,60000000.0,True,75375713.11443743
We&#39;re the Millers,1723121,2013,3,37000000.0,True,46481689.753903076
Lee Daniels&#39; The Butler,1327773,2013,3,25000000.0,True,31406547.13101559
"Colony, The",1160996,2013,1,16000000.0,False,20100190.16384998
Riddick,1411250,2013,0,38000000.0,False,47737951.6391437
Disconnect,1433811,2013,2,10000000.0,False,12562618.852406237
Don Jon,2229499,2013,3,3000000.0,True,3768785.655721871
Lovelace,1426329,2013,3,10000000.0,True,12562618.852406237
"Family, The",2404311,2013,3,30000000.0,True,37687856.557218716
"Frozen Ground, The",2005374,2013,3,27220000.0,True,34195448.516249776
Prisoners,1392214,2013,3,46000000.0,True,57788046.72106869
Machete Kills,2002718,2013,3,12000000.0,True,15075142.622887485
Instructions Not Included,2378281,2013,3,5500000.0,True,6909440.3688234305
Runner Runner,2364841,2013,0,30000000.0,False,37687856.557218716
Gravity,1454468,2013,0,105000000.0,False,131907497.95026548
Nebraska,1821549,2013,3,12000000.0,True,15075142.622887485
Dallas Buyers Club,790636,2013,3,5000000.0,True,6281309.426203119
Baggage Claim,1171222,2013,3,8500000.0,True,10678226.024545303
Captain Phillips,1535109,2013,1,55000000.0,False,69094403.6882343
Filth,1450321,2013,1,5000000.0,False,6281309.426203119
Escape Plan,1211956,2013,2,50000000.0,False,62813094.26203118
A Haunting at Silver Falls,1813609,2013,3,2500000.0,True,3140654.7131015593
Blue Is the Warmest Color,2278871,2013,3,4300000.0,True,5401926.106534682
About Time,2194499,2013,3,12000000.0,True,15075142.622887485
"Fifth Estate, The",1837703,2013,1,28000000.0,False,35175332.786737464
Exit Marrakech,1982177,2013,2,6000000.0,False,7537571.311443742
"Counselor, The",2193215,2013,3,25000000.0,True,31406547.13101559
Ender&#39;s Game,1731141,2013,2,110000000.0,False,138188807.3764686
Thor: The Dark World,1981115,2013,3,170000000.0,True,213564520.49090603
Witching and Bitching,2404738,2013,3,8000000.0,True,10050095.08192499
All is Lost,2017038,2013,0,9000000.0,False,11306356.967165612
Camille Claudel 1915,2018086,2013,3,3512454.0,True,4412562.08386097
Perfect Mothers,2103267,2013,3,16000000.0,True,20100190.16384998
Inside Llewyn Davis,2042568,2013,1,11000000.0,False,13818880.737646861
Ass Backwards,1509788,2013,3,3000000.0,True,3768785.655721871
Night Train to Lisbon,1654523,2013,1,7700000.0,False,9673216.516352804
"Hunger Games: Catching Fire, The",1951264,2013,3,130000000.0,True,163314045.0812811
"Lunchbox, The",2350496,2013,3,3400000.0,True,4271290.40981812
Frozen,2294629,2013,3,150000000.0,True,188439282.78609353
Her,1798709,2013,2,23000000.0,False,28894023.360534344
Philomena,2431286,2013,3,12000000.0,True,15075142.622887485
Hansel &amp; Gretel,2415464,2013,3,135000.0,True,169595.3545074842
Insidious: Chapter 2,2226417,2013,2,5000000.0,False,6281309.426203119
August: Osage County,1322269,2013,3,25000000.0,True,31406547.13101559
Percy Jackson: Sea of Monsters,1854564,2013,3,90000000.0,True,113063569.67165613
Man of Tai Chi,2016940,2013,3,25000000.0,True,31406547.13101559
Out of the Furnace,1206543,2013,1,22000000.0,False,27637761.475293722
American Hustle,1800241,2013,3,40000000.0,True,50250475.40962495
"Secret Life of Walter Mitty, The",359950,2013,3,90000000.0,True,113063569.67165613
"Hobbit: The Desolation of Smaug, The",1170358,2013,3,250000000.0,True,314065471.310156
"Wolf of Wall Street, The",993846,2013,3,100000000.0,True,125626188.52406237
Saving Mr. Banks,2140373,2013,3,35000000.0,True,43969165.983421825
A Good Day to Die Hard,1606378,2013,1,92000000.0,False,115576093.44213738
47 Ronin,1335975,2013,2,175000000.0,False,219845829.91710913
Only Lovers Left Alive,1714915,2013,3,7000000.0,True,8793833.196684366
"Physician, The",2101473,2013,1,36000000.0,False,45225427.86866245
"Les garcons et Guillaume, a table!",2315200,2013,1,10735974.0,False,13487194.93713432
Mandela: Long Walk to Freedom,2304771,2013,1,35000000.0,False,43969165.983421825
12 Years a Slave,2024544,2013,3,20000000.0,True,25125237.704812475
Rush,1979320,2013,1,38000000.0,False,47737951.6391437
"Railway Man, The",2058107,2013,0,18000000.0,False,22612713.934331223
Le Pass&eacute;,2404461,2013,3,11000000.0,True,13818880.737646861
Austenland,1985019,2013,3,4900000.0,True,6155683.237679056
Cloudy with a Chance of Meatballs 2,1985966,2013,3,78000000.0,True,97988427.04876864
"Starving Games, The",2403029,2013,3,4500000.0,True,5653178.483582806
Kyss meg for faen i helvete,2829458,2013,3,1540000.0,True,1934643.3032705605
Gimme Shelter,1657510,2013,1,7500000.0,False,9421964.139304679
Last Vegas,1204975,2013,1,28000000.0,False,35175332.786737464
Oldboy,1321511,2013,2,30000000.0,False,37687856.557218716
Viva la liberta,2523600,2013,1,5000000.0,False,6281309.426203119
"Best Man Holiday, The",2083355,2013,3,17000000.0,True,21356452.049090605
"100-Year-Old Man Who Climbed Out the Window and Disappeared, The",2113681,2013,1,9250000.0,False,11620422.438475769
Fack ju Gohte,2987732,2013,3,5000000.0,True,6281309.426203119
Snowpiercer,1706620,2013,3,39200000.0,True,49245465.90143245
Anchorman 2: The Legend Continues,1229340,2013,3,50000000.0,True,62813094.26203118
Ida,2718492,2013,3,2159280.0,True,2712621.163562374
Kill Your Darlings,1311071,2013,1,1030064.0,False,1294030.1425584978
Nashorn im Galopp,2656122,2013,0,50000.0,False,62813.09426203118
Finding Mr. Right,2169322,2013,1,4881000.0,False,6131814.261859484
Bad Words,2170299,2013,2,9500000.0,False,11934487.909785924
An Easter Bunny Puppy,2599226,2013,3,1000000.0,True,1256261.8852406237
G.B.F.,2429074,2013,3,3200000.0,True,4020038.0327699957
Odd Thomas,1767354,2013,3,27000000.0,True,33919070.90149684
"Immigrant, The",1951181,2013,3,16000000.0,True,20100190.16384998
Locke,2692904,2013,0,2000000.0,False,2512523.7704812475
Decoding Annie Parker,1464191,2013,3,2000000.0,True,2512523.7704812475
"Last Stand, The",1549920,2013,1,30000000.0,False,37687856.557218716
Kaze tachinu,2013293,2013,3,30000000.0,True,37687856.557218716
"Grand Seduction, The",2319580,2013,1,12700000.0,False,15954525.942555921
"Young and Prodigious T.S. Spivet, The",1981107,2013,3,33000000.0,True,41456642.21294059
Homefront,2312718,2013,2,22000000.0,False,27637761.475293722
"Zero Theorem, The",2333804,2013,0,8500000.0,False,10678226.024545303
Blue Ruin,2359024,2013,3,420000.0,True,527629.9918010619
300 Worte Deutsch,2288044,2013,3,2000000.0,True,2512523.7704812475
At Middleton,1483324,2013,3,2500000.0,True,3140654.7131015593
"Machine, The",2317225,2013,3,1500000.0,True,1884392.8278609356
"Tale of The Princess Kaguya, The",2576852,2013,3,49300000.0,True,61933710.94236275
Legends of Oz: Dorothy&#39;s Return,884726,2013,3,70000000.0,True,87938331.96684365
"Spectacular Now, The",1714206,2013,2,2500000.0,False,3140654.7131015593
What If,1486834,2013,3,11000000.0,True,13818880.737646861
Open Road,1922679,2013,3,3000000.0,True,3768785.655721871
Curse of Chucky,2230358,2013,3,5000000.0,True,6281309.426203119
La grande bellezza,2358891,2013,3,12400000.0,True,15577647.376983734
Upstream Color,2084989,2013,0,100000.0,False,125626.18852406237
Stalingrad,1966566,2013,1,30000000.0,False,37687856.557218716
Justice League: The Flashpoint Paradox,2820466,2013,2,3500000.0,False,4396916.598342183
"Best Offer, The",1924396,2013,1,13500000.0,False,16959535.45074842
Alan Partridge: Alpha Papa,469021,2013,3,4000000.0,True,5025047.540962495
A Haunted House,2243537,2013,3,2500000.0,True,3140654.7131015593
Lone Survivor,1091191,2013,0,40000000.0,False,50250475.40962495
Yeh Jawaani Hai Deewani,2178470,2013,3,7700000.0,True,9673216.516352804
CBGB,1786751,2013,1,5000000.0,False,6281309.426203119
Delivery Man,2387559,2013,1,26000000.0,False,32662809.016256217
Free Birds,1621039,2013,0,55000000.0,False,69094403.6882343
"Legend of Hercules, The",1043726,2014,2,70000000.0,False,86534578.60232493
Jack Ryan: Shadow Recruit,1205537,2014,1,60000000.0,False,74172495.94484997
Belle,2404181,2014,3,10900000.0,True,13474670.096647741
Ride Along,1408253,2014,0,25000000.0,False,30905206.64368748
"Lego Movie, The",1490017,2014,3,60000000.0,True,74172495.94484997
Vampire Academy,1686821,2014,3,30000000.0,True,37086247.972424984
"Monuments Men, The",2177771,2014,0,70000000.0,False,86534578.60232493
&#39;71,2614684,2014,0,11000000.0,False,13598290.923222492
Robocop,1234721,2014,2,120000000.0,False,148344991.88969994
